"Word","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Max_strength.perceptual","Exclusivity.perceptual","Dominant.perceptual","Minkowski3.perceptual","N_known.perceptual","Percent_known.perceptual"
"UNDERSTATE",1.474,0.105,0,0.684,0.105,0.684,1.837,0.315,0,1.157,0.315,1.25,1.474,0.483,"Auditory",1.566,19,0.905
"UNDERSTATEMENT",2.526,0.105,0.053,0.789,0.105,1.105,2.01,0.315,0.229,1.548,0.315,1.286,2.526,0.528,"Auditory",2.619,19,1
"UNDERSTOOD",2.588,0,0.176,2,0,2.118,2.093,0,0.393,2.121,0,1.996,2.588,0.376,"Auditory",3.266,17,1
"UNDERSTUDY",2.118,0.059,0.176,0.118,0.235,2.706,2.176,0.243,0.529,0.485,0.752,1.896,2.706,0.489,"Visual",3.084,17,0.944
"UNDERSUPPLY",1.125,0.188,0.438,0.562,0.188,3,1.586,0.75,1.094,1.263,0.75,2.098,3,0.511,"Visual",3.062,16,0.889
"UNDERSURFACE",0.636,0.455,2.182,0.818,0.545,2.455,1.027,0.934,1.888,1.25,1.036,2.162,2.455,0.282,"Visual",2.971,11,0.611
"UNDERTAKE",1,0.2,0.467,0.4,0.333,2,1.773,0.775,1.246,1.056,1.291,2.299,2,0.409,"Visual",2.096,15,1
"UNDERTAKER",1.471,0.176,0.882,0.294,0.294,3.529,1.663,0.728,1.728,0.772,0.849,1.663,3.529,0.504,"Visual",3.631,17,0.944
"UNDERTAKING",2.35,0.1,0.55,0.8,0.05,2.5,1.981,0.447,1.234,1.609,0.224,2.14,2.5,0.386,"Visual",3.082,20,1
"UNDERTONE",3.533,0.4,0.4,1.2,0.133,1.6,1.807,1.121,0.91,1.74,0.516,1.682,3.533,0.468,"Auditory",3.686,15,0.833
"UNDERTOOK",1.389,0,0.278,0.5,0,1.944,1.614,0,0.826,1.295,0,1.862,1.944,0.473,"Visual",2.167,18,1
"UNDERTOW",0.25,0,2.25,0.562,0.062,1.375,1,0,2.017,1.094,0.25,1.628,2.25,0.5,"Haptic",2.421,16,0.941
"UNDERTRAINED",2.056,0.278,0.556,1.056,0.333,2.833,1.434,0.669,1.149,1.474,0.767,1.465,2.833,0.359,"Visual",3.202,18,1
"UNDERUSE",1.056,0.056,0.389,1.278,0.167,2.278,1.434,0.236,1.037,1.447,0.514,1.841,2.278,0.426,"Visual",2.474,18,0.9
"UNDERUTILIZED",1.389,0.556,0.889,1.389,0.611,2.889,1.819,1.247,1.491,1.577,1.29,2.111,2.889,0.302,"Visual",3.127,18,0.9
"UNDERVALUATION",1.562,0.188,0.75,1.812,0.312,2.25,1.672,0.544,1.291,2.073,1.014,1.612,2.25,0.3,"Visual",2.786,16,0.842
"UNDERVALUE",2.562,0.125,0.188,0.875,0.062,2.25,1.999,0.5,0.544,1.204,0.25,1.653,2.562,0.412,"Auditory",3.069,16,0.941
"UNDERVALUING",1.368,0.211,0.368,0.684,0.105,2.158,1.606,0.918,1.116,1.455,0.459,1.834,2.158,0.419,"Visual",2.351,19,0.905
"UNDERWATER",1.444,0.278,3.222,1.444,0.222,3.611,1.756,0.826,1.957,1.822,0.732,1.501,3.611,0.332,"Visual",4.424,18,1
"UNDERWAY",1.579,0.263,0.632,0.737,0.211,2.105,1.774,0.933,1.535,1.522,0.713,1.941,2.105,0.343,"Visual",2.407,19,1
"UNDERWEAR",0.188,0,3.875,0.312,1.25,4.562,0.403,0,1.5,0.602,1.39,0.814,4.562,0.448,"Visual",5.373,16,1
"UNDERWEIGHT",0.45,0.2,1.4,0.9,0.3,3.8,0.999,0.616,1.501,1.586,0.923,1.473,3.8,0.511,"Visual",3.881,20,1
"UNDERWEIGHTED",0.263,0,1.474,0.632,0,2.842,1.147,0,1.867,1.422,0,2.141,2.842,0.545,"Visual",2.979,19,1
"UNDERWENT",1.267,0,0.2,1.067,0.2,2.133,1.668,0,0.414,1.387,0.561,1.727,2.133,0.438,"Visual",2.35,15,0.938
"UNDERWHELMED",1.278,0.056,0.222,2.556,0,1.889,1.742,0.236,0.548,2.202,0,1.811,2.556,0.426,"Interoceptive",2.944,18,1
"UNDERWIRE",0.176,0.294,3,0.353,0.118,2.588,0.529,0.985,2.092,0.996,0.332,1.873,3,0.441,"Haptic",3.541,17,0.895
"UNDERWORLD",1.333,0.19,0.571,0.81,0.619,2.905,1.77,0.873,1.165,1.436,1.322,1.841,2.905,0.422,"Visual",3.031,21,0.955
"UNDERWRITE",0.938,0.062,0.438,0.25,0.125,2.938,1.526,0.25,0.964,0.683,0.342,1.948,2.938,0.605,"Visual",2.973,16,0.889
"UNDERWRITER",1.2,0,0.333,0.2,0,2.267,1.474,0,1.291,0.775,0,2.154,2.267,0.567,"Visual",2.376,15,0.833
"UNDERWRITING",1.667,0.133,0.467,0.267,0.133,2.133,1.718,0.516,1.246,1.033,0.516,1.922,2.133,0.417,"Visual",2.436,15,0.882
"UNDESERVED",1.045,0,0,2.545,0,1.682,1.495,0,0,1.792,0,1.729,2.545,0.483,"Interoceptive",2.819,22,0.957
"UNDESERVEDLY",1.556,0.389,0.667,2.556,0.222,2.222,1.723,0.916,1.188,1.653,0.428,1.734,2.556,0.307,"Interoceptive",3.168,18,0.857
"UNDESERVING",1.85,0.05,0.9,2.4,0.1,2.15,2.007,0.224,1.294,1.957,0.308,1.755,2.4,0.315,"Interoceptive",3.135,20,0.952
"UNDESERVINGLY",1.409,0.273,0.409,2.045,0.136,2.091,1.736,0.883,0.908,1.786,0.64,1.797,2.091,0.307,"Visual",2.741,22,1
"UNDESIGNATED",0.833,0.167,0.222,0.278,0.111,1.944,1.425,0.707,0.732,0.826,0.471,1.984,1.944,0.516,"Visual",1.997,18,0.947
"UNDESIRABILITY",2.222,1.056,1.222,2.722,1.5,3.778,1.665,1.434,1.437,1.904,1.79,1.437,3.778,0.218,"Visual",4.505,18,1
"UNDESIRABLE",2.65,2.15,1.95,2.9,2.1,3.45,1.814,1.927,1.701,1.971,1.889,1.791,3.45,0.099,"Visual",4.801,20,1
"UNDESIRABLY",2.556,1.611,1.056,2.889,1.611,3.111,1.79,1.852,1.474,1.779,1.852,1.711,3.111,0.16,"Visual",4.317,18,0.947
"UNDESIRED",2.211,0.632,1.105,2.632,0.684,2.579,1.903,1.571,1.853,2.06,1.668,2.09,2.632,0.203,"Interoceptive",3.637,19,1
"UNDESTROYED",0.15,0,1.3,0.2,0,3.25,0.366,0,1.625,0.696,0,1.888,3.25,0.663,"Visual",3.318,20,1
"UNDETACHED",0.938,0.062,1.125,1.812,0.062,3.25,1.34,0.25,1.784,2.167,0.25,1.88,3.25,0.44,"Visual",3.491,16,1
"UNDETECTABLE",0.588,0.588,0.471,1.118,0.294,1,0.87,1.176,0.8,1.453,0.686,1.225,1.118,0.203,"Interoceptive",1.431,17,0.944
"UNDETECTED",1.667,0.056,0.111,0.611,0.278,2.556,1.782,0.236,0.323,1.092,0.958,1.886,2.556,0.474,"Visual",2.784,18,1
"UNDETERMINABLE",0.818,0.545,0.818,1.909,0.636,1.545,1.435,1.224,1.563,1.849,1.255,1.819,1.909,0.217,"Interoceptive",2.3,22,1
"UNDETERMINED",1.444,0,0.111,1.944,0.056,1.5,1.822,0,0.471,2.261,0.236,1.654,1.944,0.385,"Interoceptive",2.395,18,1
"UNDETERRED",2.15,0.35,0.85,2.45,0.35,2.5,2.059,0.988,1.531,2.038,0.988,1.821,2.5,0.249,"Visual",3.447,20,0.909
"UNDEVELOPABLE",0.765,0.059,0.235,0.588,0.412,2.353,1.348,0.243,0.562,1.326,0.87,1.998,2.353,0.52,"Visual",2.396,17,0.81
"UNDEVELOPED",1.167,0.611,1.056,0.611,0,3.5,1.505,1.461,1.731,1.378,0,1.724,3.5,0.504,"Visual",3.586,18,1
"UNDEVIATING",1.643,0.143,0.714,0.357,0.143,3,1.946,0.363,1.139,1.082,0.363,2.386,3,0.476,"Visual",3.17,14,0.824
"UNDIAGNOSED",1.625,0.312,0.688,0.938,0.375,2.188,1.857,0.873,1.448,1.34,1.025,2.167,2.188,0.306,"Visual",2.519,16,0.941
"UNDID",1.188,0.062,0.812,0.438,0.188,1.812,1.601,0.25,1.515,1.315,0.544,1.87,1.812,0.389,"Visual",2.021,16,0.941
"UNDIFFERENTIATED",1.2,0.133,0.4,0.133,0.133,1.933,1.821,0.516,0.737,0.352,0.516,1.907,1.933,0.458,"Visual",2.082,15,0.833
"UNDIFFUSED",0.867,0.4,0.6,0.333,0.867,2.6,1.506,1.298,1.298,1.047,1.506,2.063,2.6,0.4,"Visual",2.677,15,0.938
"UNDIGESTED",0.118,0.471,0,2.765,0.235,1.529,0.485,0.943,0,1.985,0.562,1.875,2.765,0.54,"Interoceptive",2.917,17,1
"UNDIGNIFIED",2.444,0.111,0.222,1.222,0.389,2.833,1.977,0.323,0.732,1.957,0.85,1.917,2.833,0.377,"Visual",3.398,18,0.947
"UNDILUTED",1.222,2.167,1.5,1.556,1.111,3.5,1.734,1.917,1.917,2.036,1.641,1.79,3.5,0.216,"Visual",3.987,18,0.947
"UNDIMINISHED",1.25,0,0.75,0.375,0,3.375,2.017,0,1.653,1.088,0,2.029,3.375,0.587,"Visual",3.445,16,1
"UNDIMMED",0.056,0,0.111,0.611,0.056,4.611,0.236,0,0.323,1.378,0.236,1.195,4.611,0.847,"Visual",4.615,18,0.9
"UNDIPLOMATIC",3.389,0.278,0.444,0.889,0.278,3.222,1.685,1.179,1.338,1.568,1.179,1.555,3.389,0.366,"Auditory",4.183,18,0.947
"UNDIRECTED",0.789,0.158,0.158,0.684,0.053,1.632,1.398,0.688,0.688,1.376,0.229,1.606,1.632,0.455,"Visual",1.728,19,1
"UNDISBURSED",1.263,0.263,1.053,0.474,0.316,2.895,1.628,0.733,1.393,1.02,0.749,1.912,2.895,0.42,"Visual",3.022,19,1
"UNDISCERNIBLY",2,0.118,0.294,0.882,0.294,2,1.871,0.332,0.686,1.111,0.588,1.837,2,0.337,"Visual",2.558,17,0.85
"UNDISCERNING",2.176,0.235,0.294,1.471,0.118,2.824,1.811,0.562,0.588,1.736,0.332,1.776,2.824,0.38,"Visual",3.303,17,0.895
"UNDISCIPLINED",2.167,0,0.222,1.667,0.167,3.111,1.581,0,0.548,1.815,0.707,1.711,3.111,0.424,"Visual",3.555,18,1
"UNDISCLOSED",1.125,0.062,0.312,0.5,0.062,1.188,1.31,0.25,0.793,0.894,0.25,1.559,1.188,0.346,"Visual",1.482,16,1
"UNDISCOUNTED",1,0,0.095,0.143,0,3.381,1.517,0,0.301,0.655,0,1.431,3.381,0.732,"Visual",3.41,21,0.875
"UNDISCOURAGED",1.529,0.118,0.294,2.353,0.059,1.824,1.807,0.485,0.849,2.09,0.243,1.704,2.353,0.371,"Interoceptive",2.831,17,0.944
"UNDISCOVERABLE",0.733,0.467,0.333,1.133,0.533,1.4,1.223,0.99,0.9,1.642,1.125,1.595,1.4,0.232,"Visual",1.697,15,1
"UNDISCOVERED",0.579,0.211,0.263,1.053,0.263,1.579,1.017,0.535,0.562,1.9,0.733,1.677,1.579,0.347,"Visual",1.748,19,1
"UNDISCRIMINATING",1.579,0.105,0.211,1.105,0,1.526,1.895,0.459,0.535,1.663,0,1.954,1.579,0.349,"Auditory",2.069,19,0.95
"UNDISGUISED",0.929,0.143,0.5,0.714,0.143,4.571,1.439,0.363,1.092,1.326,0.535,1.089,4.571,0.633,"Visual",4.592,14,0.824
"UNDISMAYED",2.091,0.091,0.091,2.091,0.091,2,1.921,0.302,0.302,2.119,0.302,1.673,2.091,0.31,"Interoceptive",2.973,11,0.688
"UNDISPUTABLE",1.556,0.667,0.778,1.111,0.722,1.778,1.79,1.495,1.478,1.779,1.487,2.102,1.778,0.168,"Visual",2.283,18,1
"UNDISPUTED",1.933,0.267,0.067,0.6,0.133,1.733,2.12,1.033,0.258,1.183,0.516,1.751,1.933,0.394,"Auditory",2.331,15,0.938
"UNDISPUTEDLY",2.333,0.333,0.611,1,0.333,2.056,1.815,1.188,1.378,1.572,1.188,1.662,2.333,0.3,"Auditory",2.831,18,1
"UNDISRUPTED",1.625,0,0.062,1.562,0,1.625,1.893,0,0.25,1.75,0,1.996,1.625,0.333,"Auditory",2.314,16,0.842
"UNDISTINGUISHABLE",2.647,0.765,1.294,0.353,0.529,3.941,1.766,1.2,1.649,0.786,0.943,1.345,3.941,0.377,"Visual",4.355,17,0.944
"UNDISTINGUISHED",1.65,0.25,0.15,0.55,0.15,2.8,1.725,0.716,0.366,0.945,0.489,1.824,2.8,0.477,"Visual",2.986,20,1
"UNDISTINGUISHING",2.056,0.889,1.472,0.833,0.861,3.083,1.912,1.545,1.748,1.404,1.496,1.746,3.083,0.245,"Visual",3.506,36,0.973
"UNDISTORTED",2.059,0.118,0.118,0.412,0.059,2.765,1.713,0.485,0.332,0.795,0.243,1.888,2.765,0.489,"Visual",3.105,17,1
"UNDISTRACTED",1.452,0.161,0.323,2,0.194,2.161,1.929,0.898,0.979,2,0.91,1.968,2.161,0.318,"Visual",2.768,31,1
"UNDISTRIBUTED",0.5,0,0.278,0.389,0,3.167,1.043,0,1.179,1.037,0,1.886,3.167,0.731,"Visual",3.173,18,1
"UNDISTURBED",1.619,0.19,0.238,1.857,0.19,2.571,1.774,0.68,0.625,1.905,0.68,2.249,2.571,0.357,"Visual",3.025,21,1
"UNDIVERSIFIED",1.312,0.125,0.438,1,0.188,3.438,1.401,0.5,1.031,1.633,0.544,1.632,3.438,0.51,"Visual",3.53,16,0.941
"UNDIVIDABLE",0.5,0,0.556,0.778,0,2.556,1.295,0,1.149,1.478,0,2.093,2.556,0.582,"Visual",2.594,18,0.947
"UNDIVIDED",0.85,0,0.6,1.35,0.05,2.45,1.424,0,1.046,1.927,0.224,2.305,2.45,0.462,"Visual",2.621,20,1
"UNDO",1.333,0,0.944,0.167,0,3.056,1.609,0,1.552,0.707,0,1.924,3.056,0.556,"Visual",3.166,18,1
"UNDOABLE",1.269,0,0.692,1.423,0.038,2.269,1.564,0,1.35,1.922,0.196,1.951,2.269,0.399,"Visual",2.568,26,0.929
"UNDOCK",1.867,0.067,1.533,1.067,0.133,3.4,1.552,0.258,1.767,1.624,0.516,1.682,3.4,0.413,"Visual",3.699,15,0.833
"UNDOCKED",0.571,0,0.929,0.143,0,2.786,0.852,0,1.542,0.363,0,1.968,2.786,0.629,"Visual",2.828,14,0.875
"UNDOCUMENTED",0.8,0.2,0.25,0.15,0.1,1.85,1.508,0.894,1.118,0.671,0.447,1.927,1.85,0.522,"Visual",1.901,20,1
"UNDOING",1.056,0.167,1.056,0.722,0.222,1.667,1.305,0.707,1.626,1.127,0.732,1.91,1.667,0.307,"Visual",1.946,18,0.947
"UNDOMESTICATED",2.214,0.214,0.357,0.643,0.5,3.5,1.968,0.802,1.082,1.499,1.401,1.698,3.5,0.442,"Visual",3.784,14,0.875
"UNDONE",0.5,0.062,1.188,1,0.062,2.25,1.317,0.25,2.007,1.826,0.25,2.082,2.25,0.432,"Visual",2.421,16,0.941
"UNDOUBTED",1.1,0,0,1.95,0,1.1,1.553,0,0,1.849,0,1.683,1.95,0.47,"Interoceptive",2.16,20,0.952
"UNDOUBTEDLY",2.294,0.647,0.647,2.059,0.647,2.294,1.649,1.367,1.32,1.886,1.367,1.863,2.294,0.192,"Visual",3.23,17,1
"UNDOUBTING",1.684,0,0,2.053,0,1.895,1.827,0,0,1.9,0,1.729,2.053,0.364,"Interoceptive",2.725,19,1
"UNDRAFTED",1.421,0.105,0.158,0.632,0.105,2.105,2.036,0.459,0.501,1.383,0.459,2.208,2.105,0.442,"Visual",2.318,19,1
"UNDRAPED",0.556,0.278,1.333,0.722,0.333,3.167,1.149,0.826,1.609,1.487,0.97,1.823,3.167,0.452,"Visual",3.263,18,0.9
"UNDREAMT",1.4,0,0,1.333,0,0.8,1.595,0,0,1.799,0,1.146,1.4,0.396,"Auditory",1.779,15,0.882
"UNDRESS",0.476,0,2.095,1.524,0.095,4.048,0.75,0,1.48,1.778,0.301,1.244,4.048,0.491,"Visual",4.294,21,1
"UNDRESSED",0.5,0,1.75,0.688,0,3.375,1.095,0,1.77,1.448,0,1.784,3.375,0.535,"Visual",3.537,16,1
"UNDRILLED",0.444,0,1.611,0.167,0,3,0.984,0,1.72,0.514,0,1.847,3,0.574,"Visual",3.151,18,0.947
"UNDRINKABLE",0.444,2.889,1.111,1,1.833,1.333,1.097,1.906,1.937,1.715,1.855,1.68,2.889,0.284,"Gustatory",3.274,18,1
"UNDUE",0.933,0.333,0.333,0.8,0.333,1.133,1.58,1.291,1.291,1.612,1.291,1.922,1.133,0.207,"Visual",1.425,15,0.938
"UNDULATE",1.3,0,1.5,1.4,0.3,2.8,1.829,0,1.65,1.713,0.949,1.989,2.8,0.384,"Visual",3.117,10,0.556
"UNDULATING",1.312,0.125,1.688,1.938,0.25,3.688,1.702,0.5,1.58,1.806,0.775,1.352,3.688,0.396,"Visual",4.01,16,0.842
"UNDULATION",1.1,0.2,0.7,0.1,0.3,2.6,1.449,0.632,1.337,0.316,0.949,1.955,2.6,0.5,"Visual",2.682,10,0.625
"UNDULY",1.6,0,0.067,0.6,0,1.667,1.682,0,0.258,0.91,0,1.496,1.667,0.424,"Visual",2.076,15,0.833
"UNDUSTED",0.1,0.35,1.7,0.05,0.15,3.45,0.447,1.137,1.658,0.224,0.366,2.012,3.45,0.586,"Visual",3.584,20,0.952
"UNDUTIFUL",1.286,0,0.214,1.143,0.071,1.571,1.59,0,0.802,1.657,0.267,1.555,1.571,0.367,"Visual",1.958,14,0.778
"UNDYING",1.15,0.05,0.35,1.5,0.1,1.85,1.461,0.224,0.933,1.878,0.308,1.785,1.85,0.36,"Visual",2.242,20,1
"UNDYINGLY",0.462,0,0.385,1.154,0,1.385,1.127,0,1.387,1.772,0,1.981,1.385,0.409,"Visual",1.632,13,0.812
"UNEAGER",1.059,0.176,0.471,2.941,0.176,1.118,1.519,0.393,1.007,2.076,0.529,1.453,2.941,0.465,"Interoceptive",3.042,17,1
"UNEARNED",1.167,0.111,0.333,1.056,0.167,2.056,1.618,0.471,0.97,1.862,0.707,1.589,2.056,0.398,"Visual",2.257,18,0.947
"UNEARTH",1.303,0.545,2.212,0.909,0.727,2.909,1.759,1.227,1.867,1.569,1.206,1.958,2.909,0.275,"Visual",3.39,33,1
"UNEARTHED",1.5,0.143,2.214,0.857,1.071,3.643,1.912,0.363,2.119,1.748,1.542,2.061,3.643,0.371,"Visual",4.009,14,1
"UNEARTHLINESS",0.923,0,0.923,2,0.538,1.769,1.605,0,1.605,2.198,1.45,1.964,2,0.325,"Interoceptive",2.481,13,0.722
"UNEARTHLY",1.6,0.4,0.533,0.667,1,2.6,1.805,1.056,0.915,1.175,1.558,2.063,2.6,0.324,"Visual",2.851,15,0.833
"UNEASE",1.412,0,0.294,3.176,0.059,1.706,1.938,0,1.213,2.007,0.243,1.993,3.176,0.478,"Interoceptive",3.416,17,1
"UNEASILY",1.5,0.056,0.167,3.5,0.056,1.944,1.79,0.236,0.514,1.505,0.236,1.765,3.5,0.477,"Interoceptive",3.771,18,1
"UNEASINESS",1.444,0.333,0.778,4.389,0.389,1.667,2.036,1.029,1.478,0.85,1.145,2.029,4.389,0.451,"Interoceptive",4.527,18,1
"UNEASY",1.167,0.222,0.333,3.889,0.333,1.722,1.689,0.732,0.767,1.779,0.97,1.934,3.889,0.478,"Interoceptive",4.033,18,1
"UNEATABLE",0.333,2.889,1.5,1.444,2.056,2.778,1.029,2.246,1.79,2.007,2.1,2.184,2.889,0.232,"Gustatory",3.929,18,1
"UNEATEN",0,0.059,0.412,0.118,0.529,3.882,0,0.243,1.064,0.485,0.943,1.317,3.882,0.776,"Visual",3.887,17,0.895
"UNECONOMIC",1.421,0,0.105,0.421,0,2.158,1.61,0,0.459,0.692,0,1.893,2.158,0.526,"Visual",2.351,19,1
"UNECONOMICAL",1.316,0.579,0.579,0.842,0.474,2.526,1.668,1.387,1.261,1.642,1.264,2.01,2.526,0.325,"Visual",2.691,19,1
"UNECONOMICALLY",1.667,0.067,0,0.6,0,2.533,1.718,0.258,0,1.404,0,2.264,2.533,0.521,"Visual",2.763,15,0.938
"UNEDITED",2.111,0.167,0.222,0.444,0.111,3.722,1.711,0.514,0.548,0.984,0.323,1.602,3.722,0.533,"Visual",3.938,18,1
"UNEDUCATED",3.105,0.158,0.211,0.684,0.158,3.053,1.823,0.688,0.713,1.376,0.688,1.81,3.105,0.4,"Auditory",3.887,19,1
"UNELABORATED",2.75,0,0,0.167,0,2,1.913,0,0,0.577,0,1.859,2.75,0.559,"Auditory",3.065,12,0.706
"UNELECTED",2.417,0.028,0.194,0.75,0.028,2.5,2.048,0.167,0.856,1.36,0.167,2.077,2.5,0.418,"Visual",3.113,36,0.878
"UNEMBARRASSED",1.824,0,0.176,2.765,0,2,1.776,0,0.529,2.223,0,1.936,2.765,0.409,"Interoceptive",3.277,17,1
"UNEMBROIDERED",0.467,0.133,2.133,0.533,0.267,4.133,0.915,0.352,1.807,1.125,0.594,1.06,4.133,0.522,"Visual",4.32,15,0.833
"UNEMOTIONAL",1.667,0.056,0.389,2.889,0.056,2.667,1.715,0.236,1.145,1.906,0.236,1.782,2.889,0.367,"Interoceptive",3.628,18,1
"UNEMOTIONALLY",2.579,0,0.421,2.842,0,2.579,1.865,0,1.071,2.035,0,1.835,2.842,0.338,"Interoceptive",3.856,19,1
"UNEMPLOYABLE",1.818,0.091,0.152,0.939,0.273,2.455,1.758,0.384,0.508,1.638,0.801,1.872,2.455,0.413,"Visual",2.787,33,1
"UNEMPLOYED",0.375,0,0.062,1.375,0.062,1.688,0.619,0,0.25,1.857,0.25,1.662,1.688,0.474,"Visual",1.954,16,1
"UNEMPLOYMENT",0.875,0,0.375,1,0.125,2.688,1.455,0,0.885,1.673,0.342,2.182,2.688,0.531,"Visual",2.765,16,0.941
"UNENCLOSED",0.471,0,0.647,0,0,3.824,1.281,0,1.498,0,0,1.811,3.824,0.774,"Visual",3.832,17,1
"UNENCUMBERED",0.333,0.333,0.933,2.4,0.2,2.8,0.9,0.9,1.335,2.131,0.775,2.042,2.8,0.371,"Visual",3.322,15,0.882
"UNENDING",2.15,0.15,0.55,1.65,0.3,2.4,1.954,0.489,1.146,1.954,0.657,2.21,2.4,0.312,"Visual",3.053,20,1
"UNENDINGLY",1.846,0.385,0.769,1.692,0.385,2.385,1.819,1.121,1.301,2.016,1.121,2.022,2.385,0.268,"Visual",2.934,13,0.867
"UNENDORSED",1.444,0.222,0.444,1.111,0.222,3,1.653,0.647,1.042,1.568,0.732,1.879,3,0.431,"Visual",3.158,18,0.9
"UNENDURABLE",1.125,0,0.438,2.75,0.312,2.062,1.746,0,1.094,1.693,0.704,1.843,2.75,0.411,"Interoceptive",3.145,16,0.941
"UNENDURABLY",1.615,0.462,1.615,2.615,0.538,1.923,2.022,0.967,1.938,2.293,0.967,2.253,2.615,0.246,"Interoceptive",3.23,13,0.929
"UNENERGETIC",0.889,0,0.111,4.222,0,2.5,1.41,0,0.471,1.592,0,2.036,4.222,0.547,"Interoceptive",4.508,18,1
"UNENFORCEABLE",2.059,0,0.412,1.059,0.059,2.529,2.164,0,1.176,1.638,0.243,2.211,2.529,0.413,"Visual",2.969,17,0.895
"UNENFORCED",1.722,0.056,0.611,0.778,0.056,2.556,1.904,0.236,1.461,1.478,0.236,1.947,2.556,0.433,"Visual",2.823,18,0.947
"UNENGAGED",2.333,0.222,0.444,1.889,0.111,3.167,2,0.943,0.856,2.083,0.471,1.948,3.167,0.374,"Visual",3.716,18,1
"UNENHANCED",1.438,0.375,1.25,0.312,0.25,3.5,1.548,1.088,1.438,1.014,0.683,1.932,3.5,0.456,"Visual",3.632,16,1
"UNENLIGHTENED",2.167,0.056,0.111,2,0.056,2.278,2.093,0.236,0.323,2.058,0.236,2.052,2.278,0.333,"Visual",3.107,18,1
"UNENLIGHTENING",1.188,0,0.25,2.25,0,1.438,1.721,0,0.775,2.082,0,1.788,2.25,0.439,"Interoceptive",2.523,16,1
"UNENTERTAINING",2.619,0,0.143,2.286,0.048,3,2.109,0,0.478,2.028,0.218,2.121,3,0.371,"Visual",3.846,21,1
"UNENTHUSED",2.188,0.25,0.25,2.312,0.5,2.125,1.515,1,1,1.957,1.366,1.746,2.312,0.27,"Interoceptive",3.194,16,0.889
"UNENTHUSIASTIC",2.75,0.25,0.35,2.1,0.15,2.65,1.888,0.786,0.813,2.337,0.671,1.496,2.75,0.315,"Auditory",3.653,20,1
"UNENTHUSIASTICALLY",2.882,0.294,0.294,2,0.235,3.118,1.833,0.985,0.849,1.871,0.97,1.728,3.118,0.327,"Visual",3.965,17,1
"UNENVIABLE",1.812,0.062,0.25,2.062,0.25,1.875,1.94,0.25,0.447,1.879,0.683,1.5,2.062,0.317,"Interoceptive",2.774,16,0.8
"UNENVIED",1.156,0.344,0.469,1.625,0.344,1.469,1.439,1.035,1.107,1.947,0.865,1.665,1.625,0.237,"Interoceptive",2.095,32,0.889
"UNEQUAL",1.85,0.2,1.1,1.15,0.25,2.95,1.872,0.696,1.714,1.755,0.91,2.012,2.95,0.367,"Visual",3.267,20,1
"UNEQUALED",1.176,0.059,0.647,1,0.059,2.471,1.704,0.243,1.222,1.541,0.243,2.183,2.471,0.446,"Visual",2.62,17,1
"UNEQUALLY",1,0.056,0.389,0.833,0.056,2.389,1.534,0.236,0.979,1.581,0.236,2.004,2.389,0.494,"Visual",2.481,18,0.947
"UNEQUIPPED",1.167,0.278,1.278,1.056,0.278,2.889,1.339,0.958,1.602,1.589,0.826,1.967,2.889,0.376,"Visual",3.072,18,1
"UNEQUIVOCAL",1.583,0.333,0.333,1.333,0.333,2.333,1.782,0.492,0.492,1.614,0.492,1.497,2.333,0.32,"Visual",2.676,12,0.667
"UNEQUIVOCALLY",1.25,0.062,0,0.438,0,1.75,1.612,0.25,0,1.031,0,1.653,1.75,0.5,"Visual",1.948,16,0.842
"UNESCORTED",0.571,0,0.143,0.286,0,3.643,1.399,0,0.535,0.825,0,2.023,3.643,0.785,"Visual",3.648,14,0.875
"UNESSENTIAL",0.722,0.111,0.278,1.111,0.111,2.111,1.364,0.323,0.669,1.937,0.471,1.997,2.111,0.45,"Visual",2.236,18,1
"UNETHICAL",2.444,0,0.111,1.5,0.056,2.5,2.229,0,0.323,1.917,0.236,2.093,2.5,0.378,"Visual",3.227,18,0.947
"UNETHICALLY",2.45,0.25,0.4,1.4,0.3,2.65,1.877,1.118,1.188,1.818,1.129,1.843,2.65,0.322,"Visual",3.307,20,1
"UNEVALUATED",1.364,0.091,0.455,0.818,0.182,1.955,1.62,0.426,1.057,1.296,0.853,2.058,1.955,0.383,"Visual",2.2,22,0.957
"UNEVEN",0.368,0.105,2.368,0.789,0.053,3.316,1.012,0.459,2.087,1.228,0.229,1.734,3.316,0.466,"Visual",3.691,19,1
"UNEVENLY",0.688,0.25,1.938,0.562,0.125,3.938,1.448,0.775,2.112,0.964,0.342,1.692,3.938,0.508,"Visual",4.098,16,1
"UNEVENNESS",0.588,0.118,2.176,0.529,0.059,3.647,1.121,0.485,1.776,1.179,0.243,1.618,3.647,0.504,"Visual",3.897,17,0.944
"UNEVENTFUL",2.5,0.1,0.3,1.45,0.1,3.1,1.792,0.308,0.733,2.038,0.308,1.483,3.1,0.397,"Visual",3.647,20,1
"UNEVENTFULLY",1.65,0.2,0.5,0.75,0.35,2.2,1.814,0.696,1,1.333,0.933,1.963,2.2,0.354,"Visual",2.506,20,1
"UNEXACTING",1.357,0.071,0.143,0.643,0.071,2.571,1.906,0.267,0.535,1.499,0.267,2.138,2.571,0.515,"Visual",2.704,14,0.778
